Latitude,Longitude,LWE_Data,Date
-22.50,17.50,0.06025,20120316
-22.50,18.50,0.06019,20120316
-22.50,19.50,0.05943,20120316
-22.50,20.50,0.05687,20120316
-22.50,21.50,0.05218,20120316
-22.50,22.50,0.04609,20120316
-22.50,23.50,0.04003,20120316
-22.50,24.50,0.03531,20120316
-22.50,25.50,0.03236,20120316
-22.50,26.50,0.03053,20120316
-22.50,27.50,0.02866,20120316
-22.50,28.50,0.02589,20120316
-22.50,29.50,0.02236,20120316
-22.50,30.50,0.01913,20120316
-22.50,31.50,0.01745,20120316
-22.50,32.50,0.01774,20120316
-22.50,33.50,0.01909,20120316
-22.50,34.50,0.01956,20120316
-22.50,35.50,0.01735,20120316
-22.50,36.50,0.01196,20120316
-36.50,17.50,-0.00611,20120404
-36.50,18.50,-0.01686,20120404
-36.50,19.50,-0.02554,20120404
-36.50,20.50,-0.03194,20120404
-36.50,21.50,-0.03622,20120404
-36.50,22.50,-0.03864,20120404
-36.50,23.50,-0.03946,20120404
-35.50,17.50,-0.00176,20120404
-35.50,18.50,-0.01022,20120404
-35.50,19.50,-0.01728,20120404
-35.50,20.50,-0.02301,20120404
-35.50,21.50,-0.02743,20120404
-35.50,22.50,-0.03038,20120404
-35.50,23.50,-0.03160,20120404
-35.50,24.50,-0.03100,20120404
-35.50,25.50,-0.02881,20120404
-35.50,26.50,-0.02555,20120404
-35.50,27.50,-0.02186,20120404
-35.50,28.50,-0.01817,20120404
-34.50,17.50,0.00143,20120404
-34.50,18.50,-0.00436,20120404
-34.50,19.50,-0.00967,20120404
-34.50,20.50,-0.01474,20120404
-34.50,21.50,-0.01929,20120404
-34.50,22.50,-0.02261,20120404
-34.50,23.50,-0.02388,20120404
-34.50,24.50,-0.02273,20120404
-34.50,25.50,-0.01949,20120404
-34.50,26.50,-0.01509,20120404
-34.50,27.50,-0.01065,20120404
-34.50,28.50,-0.00698,20120404
-34.50,29.50,-0.00433,20120404
-33.50,17.50,0.00326,20120404
-33.50,18.50,-0.00023,20120404
-33.50,19.50,-0.00412,20120404
-33.50,20.50,-0.00861,20120404
-33.50,21.50,-0.01309,20120404
-33.50,22.50,-0.01633,20120404
-33.50,23.50,-0.01714,20120404
-33.50,24.50,-0.01501,20120404
-33.50,25.50,-0.01046,20120404
-33.50,26.50,-0.00484,20120404
-33.50,27.50,0.00029,20120404
-33.50,28.50,0.00389,20120404
-33.50,29.50,0.00575,20120404
-33.50,30.50,0.00631,20120404
-33.50,31.50,0.00620,20120404
-32.50,17.50,0.00363,20120404
-32.50,18.50,0.00151,20120404
-32.50,19.50,-0.00146,20120404
-32.50,20.50,-0.00526,20120404
-32.50,21.50,-0.00902,20120404
-32.50,22.50,-0.01135,20120404
-32.50,23.50,-0.01103,20120404
-32.50,24.50,-0.00767,20120404
-32.50,25.50,-0.00205,20120404
-32.50,26.50,0.00426,20120404
-32.50,27.50,0.00953,20120404
-32.50,28.50,0.01272,20120404
-32.50,29.50,0.01376,20120404
-32.50,30.50,0.01338,20120404
-32.50,31.50,0.01251,20120404
-31.50,17.50,0.00219,20120404
-31.50,18.50,0.00032,20120404
-31.50,19.50,-0.00206,20120404
-31.50,20.50,-0.00468,20120404
-31.50,21.50,-0.00670,20120404
-31.50,22.50,-0.00706,20120404
-31.50,23.50,-0.00499,20120404
-31.50,24.50,-0.00048,20120404
-31.50,25.50,0.00554,20120404
-31.50,26.50,0.01156,20120404
-31.50,27.50,0.01612,20120404
-31.50,28.50,0.01844,20120404
-31.50,29.50,0.01870,20120404
-31.50,30.50,0.01777,20120404
-31.50,31.50,0.01666,20120404
-31.50,32.50,0.01585,20120404
-30.50,17.50,-0.00151,20120404
-30.50,18.50,-0.00399,20120404
-30.50,19.50,-0.00581,20120404
-30.50,20.50,-0.00654,20120404
-30.50,21.50,-0.00576,20120404
-30.50,22.50,-0.00329,20120404
-30.50,23.50,0.00079,20120404
-30.50,24.50,0.00598,20120404
-30.50,25.50,0.01143,20120404
-30.50,26.50,0.01615,20120404
-30.50,27.50,0.01933,20120404
-30.50,28.50,0.02067,20120404
-30.50,29.50,0.02051,20120404
-30.50,30.50,0.01961,20120404
-30.50,31.50,0.01874,20120404
-30.50,32.50,0.01827,20120404
-30.50,33.50,0.01791,20120404
-29.50,17.50,-0.00708,20120404
-29.50,18.50,-0.01052,20120404
-29.50,19.50,-0.01160,20120404
-29.50,20.50,-0.00994,20120404
-29.50,21.50,-0.00591,20120404
-29.50,22.50,-0.00050,20120404
-29.50,23.50,0.00518,20120404
-29.50,24.50,0.01024,20120404
-29.50,25.50,0.01424,20120404
-29.50,26.50,0.01707,20120404
-29.50,27.50,0.01884,20120404
-29.50,28.50,0.01974,20120404
-29.50,29.50,0.02002,20120404
-29.50,30.50,0.01997,20120404
-29.50,31.50,0.01982,20120404
-29.50,32.50,0.01966,20120404
-29.50,33.50,0.01927,20120404
-29.50,34.50,0.01819,20120404
-28.50,17.50,-0.01248,20120404
-28.50,18.50,-0.01670,20120404
-28.50,19.50,-0.01698,20120404
-28.50,20.50,-0.01316,20120404
-28.50,21.50,-0.00653,20120404
-28.50,22.50,0.00082,20120404
-28.50,23.50,0.00696,20120404
-28.50,24.50,0.01095,20120404
-28.50,25.50,0.01301,20120404
-28.50,26.50,0.01409,20120404
-28.50,27.50,0.01517,20120404
-28.50,28.50,0.01673,20120404
-28.50,29.50,0.01859,20120404
-28.50,30.50,0.02021,20120404
-28.50,31.50,0.02111,20120404
-28.50,32.50,0.02109,20120404
-28.50,33.50,0.02018,20120404
-28.50,34.50,0.01838,20120404
-27.50,17.50,-0.01432,20120404
-27.50,18.50,-0.01886,20120404
-27.50,19.50,-0.01864,20120404
-27.50,20.50,-0.01386,20120404
-27.50,21.50,-0.00645,20120404
-27.50,22.50,0.00087,20120404
-27.50,23.50,0.00593,20120404
-27.50,24.50,0.00807,20120404
-27.50,25.50,0.00828,20120404
-27.50,26.50,0.00840,20120404
-27.50,27.50,0.00993,20120404
-27.50,28.50,0.01322,20120404
-27.50,29.50,0.01740,20120404
-27.50,30.50,0.02102,20120404
-27.50,31.50,0.02290,20120404
-27.50,32.50,0.02272,20120404
-27.50,33.50,0.02089,20120404
-27.50,34.50,0.01811,20120404
-27.50,35.50,0.01475,20120404
-26.50,17.50,-0.00947,20120404
-26.50,18.50,-0.01385,20120404
-26.50,19.50,-0.01389,20120404
-26.50,20.50,-0.01005,20120404
-26.50,21.50,-0.00435,20120404
-26.50,22.50,0.00065,20120404
-26.50,23.50,0.00320,20120404
-26.50,24.50,0.00322,20120404
-26.50,25.50,0.00224,20120404
-26.50,26.50,0.00242,20120404
-26.50,27.50,0.00521,20120404
-26.50,28.50,0.01053,20120404
-26.50,29.50,0.01677,20120404
-26.50,30.50,0.02179,20120404
-26.50,31.50,0.02404,20120404
-26.50,32.50,0.02327,20120404
-26.50,33.50,0.02041,20120404
-26.50,34.50,0.01677,20120404
-26.50,35.50,0.01319,20120404
-26.50,36.50,0.00960,20120404
-25.50,17.50,0.00292,20120404
-25.50,18.50,-0.00102,20120404
-25.50,19.50,-0.00227,20120404
-25.50,20.50,-0.00131,20120404
-25.50,21.50,0.00044,20120404
-25.50,22.50,0.00140,20120404
-25.50,23.50,0.00075,20120404
-25.50,24.50,-0.00102,20120404
-25.50,25.50,-0.00232,20120404
-25.50,26.50,-0.00139,20120404
-25.50,27.50,0.00261,20120404
-25.50,28.50,0.00902,20120404
-25.50,29.50,0.01586,20120404
-25.50,30.50,0.02084,20120404
-25.50,31.50,0.02250,20120404
-25.50,32.50,0.02086,20120404
-25.50,33.50,0.01721,20120404
-25.50,34.50,0.01320,20120404
-25.50,35.50,0.00991,20120404
-25.50,36.50,0.00729,20120404
-24.50,17.50,0.02068,20120404
-24.50,18.50,0.01721,20120404
-24.50,19.50,0.01406,20120404
-24.50,20.50,0.01098,20120404
-24.50,21.50,0.00767,20120404
-24.50,22.50,0.00404,20120404
-24.50,23.50,0.00044,20120404
-24.50,24.50,-0.00234,20120404
-24.50,25.50,-0.00328,20120404
-24.50,26.50,-0.00165,20120404
-24.50,27.50,0.00249,20120404
-24.50,28.50,0.00809,20120404
-24.50,29.50,0.01339,20120404
-24.50,30.50,0.01669,20120404
-24.50,31.50,0.01705,20120404
-24.50,32.50,0.01474,20120404
-24.50,33.50,0.01101,20120404
-24.50,34.50,0.00737,20120404
-24.50,35.50,0.00478,20120404
-24.50,36.50,0.00326,20120404
-23.50,17.50,0.04000,20120404
-23.50,18.50,0.03694,20120404
-23.50,19.50,0.03181,20120404
-23.50,20.50,0.02475,20120404
-23.50,21.50,0.01677,20120404
-23.50,22.50,0.00931,20120404
-23.50,23.50,0.00370,20120404
-23.50,24.50,0.00066,20120404
-23.50,25.50,0.00018,20120404
-23.50,26.50,0.00168,20120404
-23.50,27.50,0.00428,20120404
-23.50,28.50,0.00702,20120404
-23.50,29.50,0.00904,20120404
-23.50,30.50,0.00974,20120404
-23.50,31.50,0.00889,20120404
-23.50,32.50,0.00676,20120404
-23.50,33.50,0.00399,20120404
-23.50,34.50,0.00142,20120404
-23.50,35.50,-0.00034,20120404
-23.50,36.50,-0.00110,20120404
-22.50,17.50,0.05838,20120404
-22.50,18.50,0.05571,20120404
-22.50,19.50,0.04924,20120404
-22.50,20.50,0.03945,20120404
-22.50,21.50,0.02836,20120404
-22.50,22.50,0.01858,20120404
-22.50,23.50,0.01196,20120404
-22.50,24.50,0.00884,20120404
-22.50,25.50,0.00813,20120404
-22.50,26.50,0.00817,20120404
-22.50,27.50,0.00769,20120404
-22.50,28.50,0.00635,20120404
-22.50,29.50,0.00459,20120404
-22.50,30.50,0.00304,20120404
-22.50,31.50,0.00199,20120404
-22.50,32.50,0.00124,20120404
-22.50,33.50,0.00035,20120404
-22.50,34.50,-0.00086,20120404
-22.50,35.50,-0.00214,20120404
-22.50,36.50,-0.00291,20120404
-36.50,17.50,0.02418,20120616
-36.50,18.50,0.02234,20120616
-36.50,19.50,0.02056,20120616
-36.50,20.50,0.01796,20120616
-36.50,21.50,0.01365,20120616
-36.50,22.50,0.00750,20120616
-36.50,23.50,0.00063,20120616
-35.50,17.50,0.02506,20120616
-35.50,18.50,0.02266,20120616
-35.50,19.50,0.01971,20120616
-35.50,20.50,0.01549,20120616
-35.50,21.50,0.00943,20120616
-35.50,22.50,0.00178,20120616
-35.50,23.50,-0.00598,20120616
-35.50,24.50,-0.01134,20120616
-35.50,25.50,-0.01169,20120616
-35.50,26.50,-0.00549,20120616
-35.50,27.50,0.00685,20120616
-35.50,28.50,0.02287,20120616
-34.50,17.50,0.02380,20120616
-34.50,18.50,0.02121,20120616
-34.50,19.50,0.01785,20120616
-34.50,20.50,0.01332,20120616
-34.50,21.50,0.00732,20120616
-34.50,22.50,0.00025,20120616
-34.50,23.50,-0.00650,20120616
-34.50,24.50,-0.01066,20120616
-34.50,25.50,-0.00991,20120616
-34.50,26.50,-0.00297,20120616
-34.50,27.50,0.00959,20120616
-34.50,28.50,0.02529,20120616
-34.50,29.50,0.04061,20120616
-33.50,17.50,0.02234,20120616
-33.50,18.50,0.01980,20120616
-33.50,19.50,0.01665,20120616
-33.50,20.50,0.01289,20120616
-33.50,21.50,0.00850,20120616
-33.50,22.50,0.00377,20120616
-33.50,23.50,-0.00036,20120616
-33.50,24.50,-0.00234,20120616
-33.50,25.50,-0.00057,20120616
-33.50,26.50,0.00582,20120616
-33.50,27.50,0.01633,20120616
-33.50,28.50,0.02899,20120616
-33.50,29.50,0.04108,20120616
-33.50,30.50,0.05012,20120616
-33.50,31.50,0.05479,20120616
-32.50,17.50,0.02137,20120616
-32.50,18.50,0.01885,20120616
-32.50,19.50,0.01610,20120616
-32.50,20.50,0.01362,20120616
-32.50,21.50,0.01165,20120616
-32.50,22.50,0.01030,20120616
-32.50,23.50,0.00980,20120616
-32.50,24.50,0.01064,20120616
-32.50,25.50,0.01342,20120616
-32.50,26.50,0.01845,20120616
-32.50,27.50,0.02540,20120616
-32.50,28.50,0.03321,20120616
-32.50,29.50,0.04041,20120616
-32.50,30.50,0.04574,20120616
-32.50,31.50,0.04858,20120616
-31.50,17.50,0.01996,20120616
-31.50,18.50,0.01721,20120616
-31.50,19.50,0.01468,20120616
-31.50,20.50,0.01333,20120616
-31.50,21.50,0.01369,20120616
-31.50,22.50,0.01573,20120616
-31.50,23.50,0.01896,20120616
-31.50,24.50,0.02277,20120616
-31.50,25.50,0.02666,20120616
-31.50,26.50,0.03026,20120616
-31.50,27.50,0.03339,20120616
-31.50,28.50,0.03593,20120616
-31.50,29.50,0.03784,20120616
-31.50,30.50,0.03923,20120616
-31.50,31.50,0.04032,20120616
-31.50,32.50,0.04131,20120616
-30.50,17.50,0.01668,20120616
-30.50,18.50,0.01340,20120616
-30.50,19.50,0.01072,20120616
-30.50,20.50,0.00990,20120616
-30.50,21.50,0.01170,20120616
-30.50,22.50,0.01607,20120616
-30.50,23.50,0.02208,20120616
-30.50,24.50,0.02832,20120616
-30.50,25.50,0.03329,20120616
-30.50,26.50,0.03601,20120616
-30.50,27.50,0.03621,20120616
-30.50,28.50,0.03445,20120616
-30.50,29.50,0.03193,20120616
-30.50,30.50,0.03001,20120616
-30.50,31.50,0.02973,20120616
-30.50,32.50,0.03137,20120616
-30.50,33.50,0.03433,20120616
-29.50,17.50,0.01099,20120616
-29.50,18.50,0.00710,20120616
-29.50,19.50,0.00400,20120616
-29.50,20.50,0.00296,20120616
-29.50,21.50,0.00484,20120616
-29.50,22.50,0.00972,20120616
-29.50,23.50,0.01668,20120616
-29.50,24.50,0.02402,20120616
-29.50,25.50,0.02977,20120616
-29.50,26.50,0.03235,20120616
-29.50,27.50,0.03121,20120616
-29.50,28.50,0.02713,20120616
-29.50,29.50,0.02194,20120616
-29.50,30.50,0.01789,20120616
-29.50,31.50,0.01672,20120616
-29.50,32.50,0.01899,20120616
-29.50,33.50,0.02383,20120616
-29.50,34.50,0.02940,20120616
-28.50,17.50,0.00415,20120616
-28.50,18.50,-0.00021,20120616
-28.50,19.50,-0.00372,20120616
-28.50,20.50,-0.00555,20120616
-28.50,21.50,-0.00493,20120616
-28.50,22.50,-0.00155,20120616
-28.50,23.50,0.00417,20120616
-28.50,24.50,0.01090,20120616
-28.50,25.50,0.01674,20120616
-28.50,26.50,0.01980,20120616
-28.50,27.50,0.01907,20120616
-28.50,28.50,0.01492,20120616
-28.50,29.50,0.00915,20120616
-28.50,30.50,0.00429,20120616
-28.50,31.50,0.00260,20120616
-28.50,32.50,0.00509,20120616
-28.50,33.50,0.01112,20120616
-28.50,34.50,0.01875,20120616
-27.50,17.50,-0.00131,20120616
-27.50,18.50,-0.00590,20120616
-27.50,19.50,-0.00967,20120616
-27.50,20.50,-0.01249,20120616
-27.50,21.50,-0.01398,20120616
-27.50,22.50,-0.01354,20120616
-27.50,23.50,-0.01084,20120616
-27.50,24.50,-0.00626,20120616
-27.50,25.50,-0.00114,20120616
-27.50,26.50,0.00268,20120616
-27.50,27.50,0.00364,20120616
-27.50,28.50,0.00130,20120616
-27.50,29.50,-0.00326,20120616
-27.50,30.50,-0.00780,20120616
-27.50,31.50,-0.00990,20120616
-27.50,32.50,-0.00797,20120616
-27.50,33.50,-0.00199,20120616
-27.50,34.50,0.00660,20120616
-27.50,35.50,0.01560,20120616
-26.50,17.50,-0.00298,20120616
-26.50,18.50,-0.00773,20120616
-26.50,19.50,-0.01165,20120616
-26.50,20.50,-0.01542,20120616
-26.50,21.50,-0.01913,20120616
-26.50,22.50,-0.02205,20120616
-26.50,23.50,-0.02306,20120616
-26.50,24.50,-0.02147,20120616
-26.50,25.50,-0.01771,20120616
-26.50,26.50,-0.01333,20120616
-26.50,27.50,-0.01028,20120616
-26.50,28.50,-0.00990,20120616
-26.50,29.50,-0.01217,20120616
-26.50,30.50,-0.01565,20120616
-26.50,31.50,-0.01811,20120616
-26.50,32.50,-0.01756,20120616
-26.50,33.50,-0.01309,20120616
-26.50,34.50,-0.00521,20120616
-26.50,35.50,0.00444,20120616
-26.50,36.50,0.01380,20120616
-25.50,17.50,0.00019,20120616
-25.50,18.50,-0.00504,20120616
-25.50,19.50,-0.00934,20120616
-25.50,20.50,-0.01395,20120616
-25.50,21.50,-0.01941,20120616
-25.50,22.50,-0.02501,20120616
-25.50,23.50,-0.02918,20120616
-25.50,24.50,-0.03045,20120616
-25.50,25.50,-0.02846,20120616
-25.50,26.50,-0.02427,20120616
-25.50,27.50,-0.01986,20120616
-25.50,28.50,-0.01714,20120616
-25.50,29.50,-0.01701,20120616
-25.50,30.50,-0.01899,20120616
-25.50,31.50,-0.02147,20120616
-25.50,32.50,-0.02247,20120616
-25.50,33.50,-0.02044,20120616
-25.50,34.50,-0.01488,20120616
-25.50,35.50,-0.00645,20120616
-25.50,36.50,0.00319,20120616
-24.50,17.50,0.00758,20120616
-24.50,18.50,0.00129,20120616
-24.50,19.50,-0.00399,20120616
-24.50,20.50,-0.00953,20120616
-24.50,21.50,-0.01603,20120616
-24.50,22.50,-0.02297,20120616
-24.50,23.50,-0.02888,20120616
-24.50,24.50,-0.03218,20120616
-24.50,25.50,-0.03220,20120616
-24.50,26.50,-0.02948,20120616
-24.50,27.50,-0.02553,20120616
-24.50,28.50,-0.02207,20120616
-24.50,29.50,-0.02032,20120616
-24.50,30.50,-0.02056,20120616
-24.50,31.50,-0.02214,20120616
-24.50,32.50,-0.02374,20120616
-24.50,33.50,-0.02385,20120616
-24.50,34.50,-0.02126,20120616
-24.50,35.50,-0.01560,20120616
-24.50,36.50,-0.00760,20120616
-23.50,17.50,0.01781,20120616
-23.50,18.50,0.00999,20120616
-23.50,19.50,0.00304,20120616
-23.50,20.50,-0.00375,20120616
-23.50,21.50,-0.01078,20120616
-23.50,22.50,-0.01772,20120616
-23.50,23.50,-0.02375,20120616
-23.50,24.50,-0.02805,20120616
-23.50,25.50,-0.03027,20120616
-23.50,26.50,-0.03058,20120616
-23.50,27.50,-0.02951,20120616
-23.50,28.50,-0.02768,20120616
-23.50,29.50,-0.02569,20120616
-23.50,30.50,-0.02412,20120616
-23.50,31.50,-0.02343,20120616
-23.50,32.50,-0.02368,20120616
-23.50,33.50,-0.02428,20120616
-23.50,34.50,-0.02405,20120616
-23.50,35.50,-0.02169,20120616
-23.50,36.50,-0.01668,20120616
-22.50,17.50,0.03009,20120616
-22.50,18.50,0.02093,20120616
-22.50,19.50,0.01194,20120616
-22.50,20.50,0.00353,20120616
-22.50,21.50,-0.00389,20120616
-22.50,22.50,-0.01007,20120616
-22.50,23.50,-0.01513,20120616
-22.50,24.50,-0.01963,20120616
-22.50,25.50,-0.02418,20120616
-22.50,26.50,-0.02880,20120616
-22.50,27.50,-0.03276,20120616
-22.50,28.50,-0.03482,20120616
-22.50,29.50,-0.03416,20120616
-22.50,30.50,-0.03105,20120616
-22.50,31.50,-0.02699,20120616
-22.50,32.50,-0.02389,20120616
-22.50,33.50,-0.02287,20120616
-22.50,34.50,-0.02350,20120616
-22.50,35.50,-0.02400,20120616
-22.50,36.50,-0.02245,20120616
-36.50,17.50,0.03958,20120716
-36.50,18.50,0.03319,20120716
-36.50,19.50,0.02789,20120716
-36.50,20.50,0.02421,20120716
-36.50,21.50,0.02251,20120716
-36.50,22.50,0.02287,20120716
-36.50,23.50,0.02507,20120716
-35.50,17.50,0.03725,20120716
-35.50,18.50,0.03189,20120716
-35.50,19.50,0.02782,20120716
-35.50,20.50,0.02540,20120716
-35.50,21.50,0.02470,20120716
-35.50,22.50,0.02549,20120716
-35.50,23.50,0.02735,20120716
-35.50,24.50,0.02977,20120716
-35.50,25.50,0.03228,20120716
-35.50,26.50,0.03440,20120716
-35.50,27.50,0.03563,20120716
-35.50,28.50,0.03548,20120716
-34.50,17.50,0.03335,20120716
-34.50,18.50,0.02916,20120716
-34.50,19.50,0.02657,20120716
-34.50,20.50,0.02578,20120716
-34.50,21.50,0.02651,20120716
-34.50,22.50,0.02814,20120716
-34.50,23.50,0.02994,20120716
-34.50,24.50,0.03139,20120716
-34.50,25.50,0.03235,20120716
-34.50,26.50,0.03293,20120716
-34.50,27.50,0.03328,20120716
-34.50,28.50,0.03330,20120716
-34.50,29.50,0.03263,20120716
-33.50,17.50,0.02817,20120716
-33.50,18.50,0.02478,20120716
-33.50,19.50,0.02346,20120716
-33.50,20.50,0.02432,20120716
-33.50,21.50,0.02677,20120716
-33.50,22.50,0.02970,20120716
-33.50,23.50,0.03200,20120716
-33.50,24.50,0.03301,20120716
-33.50,25.50,0.03279,20120716
-33.50,26.50,0.03199,20120716
-33.50,27.50,0.03140,20120716
-33.50,28.50,0.03141,20120716
-33.50,29.50,0.03178,20120716
-33.50,30.50,0.03182,20120716
-33.50,31.50,0.03084,20120716
-32.50,17.50,0.02288,20120716
-32.50,18.50,0.01980,20120716
-32.50,19.50,0.01936,20120716
-32.50,20.50,0.02163,20120716
-32.50,21.50,0.02573,20120716
-32.50,22.50,0.03013,20120716
-32.50,23.50,0.03330,20120716
-32.50,24.50,0.03431,20120716
-32.50,25.50,0.03331,20120716
-32.50,26.50,0.03128,20120716
-32.50,27.50,0.02952,20120716
-32.50,28.50,0.02890,20120716
-32.50,29.50,0.02946,20120716
-32.50,30.50,0.03049,20120716
-32.50,31.50,0.03105,20120716
-31.50,17.50,0.01881,20120716
-31.50,18.50,0.01583,20120716
-31.50,19.50,0.01594,20120716
-31.50,20.50,0.01915,20120716
-31.50,21.50,0.02439,20120716
-31.50,22.50,0.02983,20120716
-31.50,23.50,0.03361,20120716
-31.50,24.50,0.03463,20120716
-31.50,25.50,0.03297,20120716
-31.50,26.50,0.02977,20120716
-31.50,27.50,0.02660,20120716
-31.50,28.50,0.02468,20120716
-31.50,29.50,0.02438,20120716
-31.50,30.50,0.02524,20120716
-31.50,31.50,0.02634,20120716
-31.50,32.50,0.02698,20120716
-30.50,17.50,0.01662,20120716
-30.50,18.50,0.01389,20120716
-30.50,19.50,0.01434,20120716
-30.50,20.50,0.01784,20120716
-30.50,21.50,0.02319,20120716
-30.50,22.50,0.02853,20120716
-30.50,23.50,0.03201,20120716
-30.50,24.50,0.03254,20120716
-30.50,25.50,0.03017,20120716
-30.50,26.50,0.02600,20120716
-30.50,27.50,0.02157,20120716
-30.50,28.50,0.01819,20120716
-30.50,29.50,0.01650,20120716
-30.50,30.50,0.01636,20120716
-30.50,31.50,0.01720,20120716
-30.50,32.50,0.01842,20120716
-30.50,33.50,0.01964,20120716
-29.50,17.50,0.01598,20120716
-29.50,18.50,0.01378,20120716
-29.50,19.50,0.01433,20120716
-29.50,20.50,0.01723,20120716
-29.50,21.50,0.02131,20120716
-29.50,22.50,0.02500,20120716
-29.50,23.50,0.02690,20120716
-29.50,24.50,0.02625,20120716
-29.50,25.50,0.02322,20120716
-29.50,26.50,0.01870,20120716
-29.50,27.50,0.01389,20120716
-29.50,28.50,0.00982,20120716
-29.50,29.50,0.00713,20120716
-29.50,30.50,0.00599,20120716
-29.50,31.50,0.00629,20120716
-29.50,32.50,0.00777,20120716
-29.50,33.50,0.01003,20120716
-29.50,34.50,0.01246,20120716
-28.50,17.50,0.01613,20120716
-28.50,18.50,0.01447,20120716
-28.50,19.50,0.01462,20120716
-28.50,20.50,0.01588,20120716
-28.50,21.50,0.01727,20120716
-28.50,22.50,0.01785,20120716
-28.50,23.50,0.01703,20120716
-28.50,24.50,0.01475,20120716
-28.50,25.50,0.01140,20120716
-28.50,26.50,0.00757,20120716
-28.50,27.50,0.00383,20120716
-28.50,28.50,0.00058,20120716
-28.50,29.50,-0.00189,20120716
-28.50,30.50,-0.00328,20120716
-28.50,31.50,-0.00326,20120716
-28.50,32.50,-0.00165,20120716
-28.50,33.50,0.00133,20120716
-28.50,34.50,0.00485,20120716
-27.50,17.50,0.01678,20120716
-27.50,18.50,0.01511,20120716
-27.50,19.50,0.01402,20120716
-27.50,20.50,0.01264,20120716
-27.50,21.50,0.01032,20120716
-27.50,22.50,0.00693,20120716
-27.50,23.50,0.00290,20120716
-27.50,24.50,-0.00102,20120716
-27.50,25.50,-0.00418,20120716
-27.50,26.50,-0.00632,20120716
-27.50,27.50,-0.00765,20120716
-27.50,28.50,-0.00863,20120716
-27.50,29.50,-0.00953,20120716
-27.50,30.50,-0.01017,20120716
-27.50,31.50,-0.00995,20120716
-27.50,32.50,-0.00825,20120716
-27.50,33.50,-0.00499,20120716
-27.50,34.50,-0.00096,20120716
-27.50,35.50,0.00235,20120716
